cluster,cluster_size,uncertainty,centroid_uncertainty,host_entropy,short_entropy,time_span,true_attack_alerts,true_attack_ratio
5721,6,0.2316774606367369,5.503597000355853e-08,1.0,-0.0,2.0,0,0.0
4850,6,0.23167744072263297,1.078240574603484e-08,1.0,-0.0,2.0,0,0.0
4865,6,0.23167562387624782,2.6837543525171093e-05,1.0,-0.0,1.0,0,0.0
366,6,0.23167513374566562,2.5748364453570538e-05,1.0,-0.0,1.0,0,0.0
5026,6,0.23167321335688731,2.148083383513022e-05,1.0,-0.0,1.0,0,0.0
3371,6,0.23167276618310803,2.0487114325562494e-05,1.0,-0.0,1.0,0,0.0
1109,6,0.23166837557469652,1.0730206744469228e-05,1.0,-0.0,1.0,0,0.0
6779,6,0.23166816520568165,1.0262720044784679e-05,1.0,-0.0,1.0,0,0.0
5071,6,0.23166624063186061,5.98588933131694e-06,1.0,-0.0,1.0,0,0.0
3879,6,0.23166453337580872,2.19198699380474e-06,1.0,-0.0,1.0,0,0.0
8460,6,0.23166369033883624,3.1857149940250906e-07,1.0,-0.0,1.0,0,0.0
5724,6,0.23166355133916122,9.683332691245994e-09,1.0,-0.0,1.0,0,0.0
7168,6,0.23166071431283675,2.4569377920280466e-05,1.0,-0.0,0.0,0,0.0
7106,6,0.23165058933093335,2.069418134964529e-06,1.0,-0.0,0.0,0,0.0
8602,6,0.23164965809277266,1.1102230246251565e-16,1.0,-0.0,0.0,0,0.0
1828,6,0.2316496580927726,0.0,1.0,-0.0,0.0,0,0.0
4854,6,0.2316496580927726,0.0,1.0,-0.0,0.0,0,0.0
252,6,0.2316496580927726,0.0,1.0,-0.0,0.0,0,0.0
9081,6,0.2316496580927726,0.0,1.0,-0.0,0.0,0,0.0
3287,6,0.2316496580927726,0.0,1.0,-0.0,0.0,0,0.0
183,6,0.23164965809277252,-2.220446049250313e-16,1.0,-0.0,0.0,0,0.0
167,6,0.23164965809277252,-2.220446049250313e-16,1.0,-0.0,0.0,0,0.0
288,6,0.23164965809277252,-2.220446049250313e-16,1.0,-0.0,0.0,0,0.0
8842,7,0.23161750955757443,0.019341017418603057,-0.0,0.9821410328348752,0.00015783309936523438,0,0.0
9128,7,0.23095692106855933,0.01787304228478548,-0.0,0.9821410328348752,0.00018095970153808594,0,0.0
6917,56,0.23005533994671623,0.007384635782366589,0.5916727785823275,0.7413366730972029,3.9392569065093994,0,0.0
6909,7,0.2293101570891382,0.014213565722681176,-0.0,0.9821410328348752,0.00021505355834960938,0,0.0
304,48,0.22879330449465893,0.01631831977532483,0.41381685030363374,0.8696886400400334,4.0840981006622314,0,0.0
8420,4,0.22641688937888904,0.010407786763005467,-0.0,0.8112781244591328,3.0,0,0.0
4363,4,0.22584832432857474,0.009113444675887261,-0.0,0.8112781244591328,4.0,0,0.0
7582,4,0.22582220735070965,0.009178863737421605,-0.0,0.8112781244591328,0.0,0,0.0
1632,4,0.22567075004336368,0.008780563548257736,-0.0,0.8112781244591328,2.0,0,0.0
1353,4,0.22545830662005298,0.008154146064357382,-0.0,0.8112781244591328,7.0,0,0.0
7959,4,0.22534358884033298,0.007899217664979585,-0.0,0.8112781244591328,7.0,0,0.0
6872,4,0.22508217820496718,0.007380033537006225,-0.0,0.8112781244591328,5.0,0,0.0
7104,4,0.22467878744829872,0.006452745435767682,-0.0,0.8112781244591328,6.0,0,0.0
9033,4,0.22461704321144177,0.006346400218060877,-0.0,0.8112781244591328,5.0,0,0.0
6966,4,0.22428159058974842,0.00572440673775465,-0.0,0.8112781244591328,1.0,0,0.0
5268,4,0.22422167415291186,0.0054060739151549075,-0.0,0.8112781244591328,7.0,0,0.0
2054,4,0.22381347969752163,0.004715024508114896,-0.0,0.8112781244591328,0.0,0,0.0
7407,4,0.22375442359797204,0.004398603546152846,-0.0,0.8112781244591328,6.0,0,0.0
6570,8,0.22347046013123334,0.021859663946011465,-0.0,0.9528195311147832,0.0002570152282714844,0,0.0
4658,4,0.2233265372847147,0.0036329302574328315,-0.0,0.8112781244591328,0.0,0,0.0
2876,4,0.22326112679885698,0.003271524239477408,-0.0,0.8112781244591328,7.0,0,0.0
4499,4,0.2232607243412547,0.0033940866793735758,-0.0,0.8112781244591328,3.0,0,0.0
4468,4,0.22305465892768087,0.0030287561306909794,-0.0,0.8112781244591328,0.0,0,0.0
4529,4,0.22294184648733573,0.0027780618188129047,-0.0,0.8112781244591328,0.0,0,0.0
4634,4,0.22290425207375733,0.0026945186775275687,-0.0,0.8112781244591328,0.0,0,0.0
6744,6,0.22290302973800602,0.006868781874762586,-0.0,0.9206198357143051,5.0,0,0.0
4541,4,0.22288261098295015,0.0026464273646227277,-0.0,0.8112781244591328,0.0,0,0.0
4646,4,0.22237371086958868,0.001515538223819446,-0.0,0.8112781244591328,0.0,0,0.0
8638,6,0.22230998426557294,0.0057052240347879035,-0.0,0.9206198357143051,0.0,0,0.0
8742,8,0.22228841753120254,0.02137453764811925,-0.0,0.9463946303571862,0.00021004676818847656,0,0.0
7994,6,0.22228608238155928,0.005497787749325411,-0.0,0.9206198357143051,5.0,0,0.0
8957,8,0.22209051641062366,0.018793101762657693,-0.0,0.9528195311147832,0.0009238719940185547,0,0.0
8818,8,0.22203528484637391,0.0208120208797834,-0.0,0.9463946303571862,0.00020003318786621094,0,0.0
7617,8,0.22202427978655326,0.020787565588657353,-0.0,0.9463946303571862,0.00018715858459472656,0,0.0
7492,8,0.22194660213590467,0.018473315472300578,-0.0,0.9528195311147832,0.00017189979553222656,0,0.0
8834,8,0.22181921345982164,0.020331863633775593,-0.0,0.9463946303571862,0.00015497207641601562,0,0.0
7743,6,0.22178997681477908,0.004395330934258257,-0.0,0.9206198357143051,5.0,0,0.0
8827,8,0.22170492875211073,0.020077897278144796,-0.0,0.9463946303571862,0.0001659393310546875,0,0.0
8434,8,0.22169985144615265,0.01792497911974822,-0.0,0.9528195311147832,0.0002200603485107422,0,0.0
9251,8,0.22166803655100917,0.019995916456038265,-0.0,0.9463946303571862,0.00010609626770019531,0,0.0
8824,8,0.22158602911131411,0.01981367393355815,-0.0,0.9463946303571862,0.0002281665802001953,0,0.0
9059,8,0.22155800630295977,0.017609741118532862,-0.0,0.9528195311147832,0.0010809898376464844,0,0.0
2007,6,0.2215125981554625,0.0038406623086165714,-0.0,0.9206198357143051,3.0,0,0.0
8970,8,0.221434870965893,0.01947770496962009,-0.0,0.9463946303571862,0.0022361278533935547,0,0.0
8594,6,0.22139436129765905,0.0036705063283125616,-0.0,0.9206198357143051,0.0,0,0.0
8774,8,0.22137220128958748,0.019338503064153967,-0.0,0.9463946303571862,0.00016117095947265625,0,0.0
8896,8,0.22131016676900594,0.019200646793192,-0.0,0.9463946303571862,0.00021886825561523438,0,0.0
5519,6,0.22123665938454162,0.00319660084237261,-0.0,0.9206198357143051,4.0,0,0.0
7701,8,0.22121839370305954,0.018996708339122037,-0.0,0.9463946303571862,0.000164031982421875,0,0.0
957,6,0.22119773293759032,0.0030792334293944235,-0.0,0.9206198357143051,5.0,0,0.0
7528,8,0.22117651536007665,0.018903640726157356,-0.0,0.9463946303571862,0.0003139972686767578,0,0.0
9158,8,0.22117118384151974,0.018891787042339292,-0.0,0.9463946303571862,0.0005040168762207031,0,0.0
9124,8,0.2211518233203696,0.018848772823460314,-0.0,0.9463946303571862,0.0002071857452392578,0,0.0
6852,8,0.22115095800644322,0.01884685022004362,-0.0,0.9463946303571862,0.00019693374633789062,0,0.0
6677,8,0.22114457126464399,0.018832658262576962,-0.0,0.9463946303571862,0.0001709461212158203,0,0.0
8739,8,0.2211331085126489,0.018807184332424343,-0.0,0.9463946303571862,0.00020813941955566406,0,0.0
6669,8,0.22112962113451243,0.018799436648922474,-0.0,0.9463946303571862,0.0001418590545654297,0,0.0
7592,8,0.22109584921154543,0.01872436135196165,-0.0,0.9463946303571862,0.0010030269622802734,0,0.0
6180,8,0.22109050124080606,0.018712484316421696,-0.0,0.9463946303571862,0.0007650852203369141,0,0.0
6089,8,0.2210484582993048,0.018619072533815895,-0.0,0.9463946303571862,0.00021505355834960938,0,0.0
9102,8,0.22103150116714848,0.01858137946568328,-0.0,0.9463946303571862,0.00055694580078125,0,0.0
9069,8,0.22102364312080847,0.018563928310835198,-0.0,0.9463946303571862,0.00019502639770507812,0,0.0
6189,8,0.22101295504421897,0.016398544554807826,-0.0,0.9528195311147832,0.0001590251922607422,0,0.0
8815,8,0.22100936665868362,0.01853220509853626,-0.0,0.9463946303571862,0.00012183189392089844,0,0.0
7715,8,0.22098797422412864,0.018484663264469514,-0.0,0.9463946303571862,0.0002219676971435547,0,0.0
8991,8,0.22098428669997391,0.018476459693196445,-0.0,0.9463946303571862,0.0005159378051757812,0,0.0
8875,8,0.22096673952270401,0.018437476672690245,-0.0,0.9463946303571862,0.0001690387725830078,0,0.0
8967,8,0.22094063886726645,0.018379473545760527,-0.0,0.9463946303571862,0.0002231597900390625,0,0.0
5448,6,0.22093654403884158,0.002529677851928036,-0.0,0.9206198357143051,4.0,0,0.0
6843,8,0.22091425368706308,0.018320805594494005,-0.0,0.9463946303571862,0.0013318061828613281,0,0.0
5359,6,0.2208981116968453,0.002413408449961074,-0.0,0.9206198357143051,5.0,0,0.0
8894,8,0.22089122630046018,0.018269669482714024,-0.0,0.9463946303571862,0.00016999244689941406,0,0.0
9113,8,0.2208280778009393,0.018129339550006063,-0.0,0.9463946303571862,0.0001678466796875,0,0.0
7095,8,0.22079758892149057,0.018061575579122024,-0.0,0.9463946303571862,0.0005211830139160156,0,0.0
7324,8,0.22078983327031843,0.018044347038830733,-0.0,0.9463946303571862,0.0003190040588378906,0,0.0
8969,8,0.22078714011718759,0.01803834509384472,-0.0,0.9463946303571862,0.0008749961853027344,0,0.0
8756,8,0.22078588934125498,0.0180355888596595,-0.0,0.9463946303571862,0.00012111663818359375,0,0.0
9097,8,0.22078448073124018,0.018032453030006224,-0.0,0.9463946303571862,0.0003020763397216797,0,0.0
8701,8,0.2207482117801341,0.017951860085101634,-0.0,0.9463946303571862,0.00014901161193847656,0,0.0
7289,8,0.22073219014001377,0.01577462260433171,-0.0,0.9528195311147832,0.0001571178436279297,0,0.0
9326,8,0.2207119834497439,0.017871351080060105,-0.0,0.9463946303571862,0.0002009868621826172,0,0.0
9038,8,0.22071120535379096,0.017869609137188713,-0.0,0.9463946303571862,0.0006170272827148438,0,0.0
8822,8,0.22069449080038525,0.017832480718791954,-0.0,0.9463946303571862,0.00012993812561035156,0,0.0
7765,8,0.2206718766012509,0.01778220092293492,-0.0,0.9463946303571862,0.0009729862213134766,0,0.0
7283,8,0.2206699254097294,0.017777866634253625,-0.0,0.9463946303571862,0.0009181499481201172,0,0.0
9082,8,0.2206536736345657,0.017741763896627516,-0.0,0.9463946303571862,0.0005190372467041016,0,0.0
8789,8,0.2206500120777016,0.01773363728789601,-0.0,0.9463946303571862,0.00018906593322753906,0,0.0
9039,8,0.22063590888561205,0.017702294977229194,-0.0,0.9463946303571862,0.00025010108947753906,0,0.0
7242,6,0.22061508668738508,0.001815328182024789,-0.0,0.9206198357143051,4.0,0,0.0
7936,8,0.22060911424473667,0.017642732257353133,-0.0,0.9463946303571862,0.0008680820465087891,0,0.0
6514,8,0.22060293894667735,0.017629030425726055,-0.0,0.9463946303571862,0.00018596649169921875,0,0.0
8807,8,0.22060289187330634,0.017628907877972777,-0.0,0.9463946303571862,0.0007672309875488281,0,0.0
7607,8,0.22059994030688806,0.017622367767802016,-0.0,0.9463946303571862,0.00015401840209960938,0,0.0
9015,8,0.22059644865625228,0.01761460872813192,-0.0,0.9463946303571862,0.0001480579376220703,0,0.0
6799,8,0.22058509211145738,0.017589370791903924,-0.0,0.9463946303571862,0.00018596649169921875,0,0.0
9040,8,0.22053830709097935,0.01748540524974762,-0.0,0.9463946303571862,0.0001480579376220703,0,0.0
6563,8,0.22051444307532178,0.01743237425837252,-0.0,0.9463946303571862,0.0001430511474609375,0,0.0
8752,8,0.22051293398801305,0.017429001841498426,-0.0,0.9463946303571862,0.0007550716400146484,0,0.0
6175,6,0.22048973952624323,0.0015059147375119375,-0.0,0.9206198357143051,5.0,0,0.0
9211,8,0.220482916059475,0.017362294347583962,-0.0,0.9463946303571862,0.0007870197296142578,0,0.0
6092,8,0.220472916144663,0.017340084353334895,-0.0,0.9463946303571862,0.00039696693420410156,0,0.0
6954,8,0.22046839496473686,0.01733002756612423,-0.0,0.9463946303571862,0.0007119178771972656,0,0.0
9216,6,0.22046785423117238,0.0015190091435274278,-0.0,0.9206198357143051,3.0,0,0.0
6385,8,0.22046593013473242,0.017324566708242894,-0.0,0.9463946303571862,0.00017595291137695312,0,0.0
8870,8,0.2204638963527427,0.017320046537794953,-0.0,0.9463946303571862,0.0001971721649169922,0,0.0
9310,8,0.22044797889294798,0.01728467382358856,-0.0,0.9463946303571862,0.00021600723266601562,0,0.0
8809,8,0.22044298141037427,0.017273569513568177,-0.0,0.9463946303571862,0.00017690658569335938,0,0.0
8016,8,0.22044280543290587,0.017273162035494893,-0.0,0.9463946303571862,0.0007088184356689453,0,0.0
6557,8,0.22044272808422533,0.01727292594576957,-0.0,0.9463946303571862,0.002789020538330078,0,0.0
6894,8,0.2204247228528307,0.01723299598617012,-0.0,0.9463946303571862,0.0001430511474609375,0,0.0
7593,8,0.22041779281216045,0.017217593577833368,-0.0,0.9463946303571862,0.0002181529998779297,0,0.0
7456,8,0.2204068853399765,0.017193335898029516,-0.0,0.9463946303571862,0.0008289813995361328,0,0.0
9127,8,0.2204057371305613,0.017190784350985755,-0.0,0.9463946303571862,0.0008280277252197266,0,0.0
9359,8,0.2203984055415579,0.017174508657071597,-0.0,0.9463946303571862,0.000286102294921875,0,0.0
8396,8,0.22037691067073586,0.01712672252698977,-0.0,0.9463946303571862,0.0009260177612304688,0,0.0
9096,8,0.22037230926977466,0.017116520775827482,-0.0,0.9463946303571862,0.00016188621520996094,0,0.0
9273,8,0.2203553026292591,0.01707872721850323,-0.0,0.9463946303571862,0.00019502639770507812,0,0.0
9222,8,0.22034351797759105,0.01705252410686242,-0.0,0.9463946303571862,0.0006809234619140625,0,0.0
7101,8,0.2203393754967395,0.01704333170688077,-0.0,0.9463946303571862,0.0002560615539550781,0,0.0
6291,8,0.22033250991321818,0.017028078960708903,-0.0,0.9463946303571862,0.00012302398681640625,0,0.0
6902,8,0.22031587171305528,0.01699109685263611,-0.0,0.9463946303571862,0.000392913818359375,0,0.0
6848,8,0.22031026947624985,0.01697863567847313,-0.0,0.9463946303571862,0.0007739067077636719,0,0.0
6836,8,0.22030441043096846,0.01696540939728708,-0.0,0.9463946303571862,0.0074541568756103516,0,0.0
6170,8,0.22030400073245276,0.01696472142863803,-0.0,0.9463946303571862,0.0002460479736328125,0,0.0
9182,8,0.2202960384962494,0.0169470309038533,-0.0,0.9463946303571862,0.0001380443572998047,0,0.0
6904,8,0.22028966777010717,0.0169328717625441,-0.0,0.9463946303571862,0.00020194053649902344,0,0.0
9122,8,0.22028324958738751,0.016918610583921967,-0.0,0.9463946303571862,0.00015497207641601562,0,0.0
1559,6,0.22028073879212914,0.0010723328592338044,-0.0,0.9206198357143051,4.0,0,0.0
9212,8,0.22027687762109116,0.016904434204993546,-0.0,0.9463946303571862,0.0006880760192871094,0,0.0
8990,8,0.22025616269378265,0.016858416500970197,-0.0,0.9463946303571862,0.000186920166015625,0,0.0
7510,8,0.22024182655911337,0.0168265595571514,-0.0,0.9463946303571862,0.00015020370483398438,0,0.0
6596,8,0.22023857588677948,0.01681932087346527,-0.0,0.9463946303571862,0.0006351470947265625,0,0.0
9324,8,0.2202380417199743,0.01681814683876337,-0.0,0.9463946303571862,0.00021386146545410156,0,0.0
9013,8,0.2202201742927416,0.016778181193373154,-0.0,0.9463946303571862,0.008646011352539062,0,0.0
7844,8,0.22021184958487047,0.01675992993032549,-0.0,0.9463946303571862,0.0006079673767089844,0,0.0
7904,8,0.22020818795572708,0.016751806678383163,-0.0,0.9463946303571862,0.000164031982421875,0,0.0
8436,8,0.22019886753036638,0.016731085673970747,-0.0,0.9463946303571862,0.000453948974609375,0,0.0
6645,8,0.22019791448087692,0.01672895340015712,-0.0,0.9463946303571862,0.0009200572967529297,0,0.0
6926,8,0.2201960203735771,0.016724765818799447,-0.0,0.9463946303571862,0.0002219676971435547,0,0.0
1899,6,0.2201958412696185,0.0008528075005681535,-0.0,0.9206198357143051,5.0,0,0.0
6844,8,0.22018824665094214,0.016707475478064726,-0.0,0.9463946303571862,0.000720977783203125,0,0.0
7223,8,0.2201860062183074,0.016702348345386753,-0.0,0.9463946303571862,0.005528926849365234,0,0.0
9036,8,0.22017893595504479,0.01668680238695308,-0.0,0.9463946303571862,0.0001590251922607422,0,0.0
9291,8,0.22017880188804187,0.016686503319697232,-0.0,0.9463946303571862,0.00019598007202148438,0,0.0
8131,8,0.2201745787350378,0.01667709960892938,-0.0,0.9463946303571862,0.0008091926574707031,0,0.0
8437,6,0.22016317201262395,0.0017091911559860007,-0.0,0.9182958340544896,0.0002009868621826172,0,0.0
7309,8,0.22015558074164843,0.016634901853870177,-0.0,0.9463946303571862,0.0001609325408935547,0,0.0
9298,8,0.22015513193108502,0.016633880272557633,-0.0,0.9463946303571862,0.0009458065032958984,0,0.0
3853,6,0.2201533436670233,0.0007892325812207668,-0.0,0.9206198357143051,4.0,0,0.0
8816,8,0.22013783943245566,0.01659545591221523,-0.0,0.9463946303571862,0.0008351802825927734,0,0.0
8799,8,0.22013382092920042,0.016586546494338883,-0.0,0.9463946303571862,0.00016808509826660156,0,0.0
6664,8,0.22013084259287488,0.01657992735104874,-0.0,0.9463946303571862,0.0001881122589111328,0,0.0
6342,8,0.22012422005960874,0.01656518768106563,-0.0,0.9463946303571862,0.0009310245513916016,0,0.0
8740,8,0.22012317587716598,0.016562891382404743,-0.0,0.9463946303571862,0.0001499652862548828,0,0.0
9173,8,0.22012012594900393,0.0165561138231356,-0.0,0.9463946303571862,0.0001480579376220703,0,0.0
7326,8,0.22011299018573252,0.016540237593596796,-0.0,0.9463946303571862,0.000762939453125,0,0.0
9275,8,0.22010269963541615,0.01651738766634292,-0.0,0.9463946303571862,0.00018095970153808594,0,0.0
6601,8,0.2200986466198848,0.01650837905192659,-0.0,0.9463946303571862,0.0002429485321044922,0,0.0
6901,8,0.22009685668601428,0.01650440373906159,-0.0,0.9463946303571862,0.0001678466796875,0,0.0
8741,8,0.22007373566769364,0.016453024802138838,-0.0,0.9463946303571862,0.00013208389282226562,0,0.0
5186,6,0.22007077064193448,0.000605736969912285,-0.0,0.9206198357143051,4.0,0,0.0
8810,8,0.22006907922291088,0.016442666381436988,-0.0,0.9463946303571862,0.00048089027404785156,0,0.0
3906,6,0.22005801688359578,0.0005465310871842766,-0.0,0.9206198357143051,5.0,0,0.0
8764,8,0.22004735324578675,0.016394396211849127,-0.0,0.9463946303571862,0.000164031982421875,0,0.0
5018,6,0.22004471991132904,0.0005478464574557584,-0.0,0.9206198357143051,4.0,0,0.0
7245,8,0.22003950239115785,0.016376950206724916,-0.0,0.9463946303571862,0.00015306472778320312,0,0.0
9384,8,0.22003745392095767,0.01637238150859588,-0.0,0.9463946303571862,0.0006890296936035156,0,0.0
8973,8,0.22003569684177093,0.016368478433486544,-0.0,0.9463946303571862,0.0006389617919921875,0,0.0
6188,8,0.2200230280049853,0.01634034179158106,-0.0,0.9463946303571862,0.00010991096496582031,0,0.0
8959,8,0.2200208880582631,0.016335586074793795,-0.0,0.9463946303571862,0.00011897087097167969,0,0.0
7299,8,0.22001406466114506,0.0163204042718893,-0.0,0.9463946303571862,0.00072479248046875,0,0.0
5228,6,0.2200135289392026,0.00047853318606361217,-0.0,0.9206198357143051,4.0,0,0.0
9263,8,0.2200068013668398,0.01630428123436145,-0.0,0.9463946303571862,0.00015401840209960938,0,0.0
8495,8,0.21999226724787813,0.01627196852653834,-0.0,0.9463946303571862,0.0006291866302490234,0,0.0
7966,8,0.21997023316865413,0.0162230186673884,-0.0,0.9463946303571862,0.00015091896057128906,0,0.0
8620,8,0.2199644773799967,0.016210207039205615,-0.0,0.9463946303571862,0.0008308887481689453,0,0.0
7808,8,0.2199643516262634,0.01620993011046412,-0.0,0.9463946303571862,0.0007491111755371094,0,0.0
7475,8,0.21995141778532737,0.016181178491574855,-0.0,0.9463946303571862,0.0010650157928466797,0,0.0
8691,8,0.21995120197350068,0.016180726011454705,-0.0,0.9463946303571862,0.000186920166015625,0,0.0
6980,8,0.21994974614119486,0.016177489871935125,-0.0,0.9463946303571862,0.00021791458129882812,0,0.0
7735,8,0.21994034653691058,0.016156600964665535,-0.0,0.9463946303571862,0.00024700164794921875,0,0.0
7449,8,0.2199350229522917,0.016144674423139715,-0.0,0.9463946303571862,0.003368854522705078,0,0.0
6571,8,0.21992872161814236,0.01613076957055215,-0.0,0.9463946303571862,0.0001900196075439453,0,0.0
9050,8,0.21992773386073522,0.016128550145621867,-0.0,0.9463946303571862,0.0009808540344238281,0,0.0
9026,8,0.2199239413967429,0.016120148055782657,-0.0,0.9463946303571862,0.00015115737915039062,0,0.0
7209,8,0.21991462563405614,0.01609926606055201,-0.0,0.9463946303571862,0.005992889404296875,0,0.0
7744,6,0.21990406360460282,0.00023527688695301752,-0.0,0.9206198357143051,4.0,0,0.0
9067,8,0.21989009754224667,0.016044916627071082,-0.0,0.9463946303571862,0.0008919239044189453,0,0.0
8466,8,0.21988659119378265,0.016037146898334464,-0.0,0.9463946303571862,0.00017404556274414062,0,0.0
9387,8,0.21987777659850793,0.016017543816350344,-0.0,0.9463946303571862,0.0006630420684814453,0,0.0
7323,8,0.21987613250218868,0.016013450578019284,-0.0,0.9463946303571862,0.014909029006958008,0,0.0
6084,8,0.21987328532377523,0.01600757842341416,-0.0,0.9463946303571862,0.00016999244689941406,0,0.0
9163,8,0.21987122536562156,0.016002982776290198,-0.0,0.9463946303571862,0.0007519721984863281,0,0.0
7332,8,0.21984446218906328,0.01594350463544625,-0.0,0.9463946303571862,0.0008950233459472656,0,0.0
6694,8,0.21984225367318952,0.015938525524936242,-0.0,0.9463946303571862,0.0032050609588623047,0,0.0
6318,8,0.21982248218977074,0.015894682231575308,-0.0,0.9463946303571862,0.00018095970153808594,0,0.0
9203,8,0.2198216471064728,0.01589282256878044,-0.0,0.9463946303571862,0.00030803680419921875,0,0.0
7094,8,0.2198021329109403,0.015849461302891,-0.0,0.9463946303571862,0.00019097328186035156,0,0.0
8059,6,0.2197990909723942,0.0009001087776905337,-0.0,0.9182958340544896,0.0006351470947265625,0,0.0
6789,8,0.2197982007777237,0.015840708570748818,-0.0,0.9463946303571862,0.0006659030914306641,0,0.0
6888,8,0.21978574413196983,0.015813043089180967,-0.0,0.9463946303571862,0.00014901161193847656,0,0.0
6357,8,0.21977481871521706,0.015788764878312045,-0.0,0.9463946303571862,0.00013303756713867188,0,0.0
8446,8,0.2197687877127714,0.015775362194421882,-0.0,0.9463946303571862,0.00014781951904296875,0,0.0
6326,8,0.21975938194305433,0.015754460108651003,-0.0,0.9463946303571862,0.00015997886657714844,0,0.0
8805,8,0.21974843316956194,0.015729943850818162,-0.0,0.9463946303571862,0.006175041198730469,0,0.0
7249,8,0.2197432045939392,0.015718510289420173,-0.0,0.9463946303571862,0.00016498565673828125,0,0.0
8977,8,0.21972729982697609,0.015683164633564894,-0.0,0.9463946303571862,0.00022101402282714844,0,0.0
9167,8,0.2197164715462678,0.015659103023791032,-0.0,0.9463946303571862,0.00018095970153808594,0,0.0
6128,8,0.2197118210623713,0.015648764479599953,-0.0,0.9463946303571862,0.00031495094299316406,0,0.0
7604,8,0.21970702747679663,0.015638094104873823,-0.0,0.9463946303571862,0.0008969306945800781,0,0.0
9356,8,0.21968863271172628,0.015597239778553651,-0.0,0.9463946303571862,0.00015401840209960938,0,0.0
7359,8,0.2196855360379241,0.015590356743268474,-0.0,0.9463946303571862,0.00020384788513183594,0,0.0
7379,8,0.21968506721375544,0.015589315927269087,-0.0,0.9463946303571862,0.0001709461212158203,0,0.0
7448,8,0.21967728511231338,0.015572016687671164,-0.0,0.9463946303571862,0.00035500526428222656,0,0.0
8334,6,0.21967489573961074,0.0006241322416932205,-0.0,0.9182958340544896,0.0002181529998779297,0,0.0
7373,8,0.21967051995317075,0.01555699013116918,-0.0,0.9463946303571862,0.0001239776611328125,0,0.0
7968,8,0.21965798544152418,0.015529135197251742,-0.0,0.9463946303571862,0.00013899803161621094,0,0.0
8664,8,0.21961937860973976,0.015443342016972839,-0.0,0.9463946303571862,0.0001461505889892578,0,0.0
8855,8,0.2196116485936595,0.015426165344043952,-0.0,0.9463946303571862,0.00010919570922851562,0,0.0
6374,8,0.21960811831225435,0.01541830083283846,-0.0,0.9463946303571862,0.0007390975952148438,0,0.0
6124,8,0.21958738244851425,0.015372212246451689,-0.0,0.9463946303571862,0.0010271072387695312,0,0.0
7142,8,0.21957432160518145,0.015343199357301551,-0.0,0.9463946303571862,0.0006639957427978516,0,0.0
6230,8,0.2195706275289371,0.015334988017815299,-0.0,0.9463946303571862,0.0007379055023193359,0,0.0
8002,8,0.21956865532409806,0.01533060327262914,-0.0,0.9463946303571862,0.000804901123046875,0,0.0
6766,8,0.21956602577722312,0.015324755545066626,-0.0,0.9463946303571862,0.0009438991546630859,0,0.0
7580,8,0.21956490464429768,0.015322285831712912,-0.0,0.9463946303571862,0.0002410411834716797,0,0.0
